hour,date,users,event_count,event_name,day
19,2019-04-14,1,3,aS,7
19,2019-04-14,2,3,aO,14
19,2019-04-14,1,9,fL,7
20,2019-04-14,24,26,nR,1
20,2019-04-14,15,16,nR,0
20,2019-04-14,1,1,bBCD,0
20,2019-04-14,2,13,fL,0
20,2019-04-14,1,2,bBCD,1
20,2019-04-14,1,2,aO,1
20,2019-04-14,1,1,aS,7
20,2019-04-14,1,6,aS,0
20,2019-04-14,5,5,nR,14
20,2019-04-14,1,1,fL,7
20,2019-04-14,1,1,aS,14
20,2019-04-14,1,6,sD,1
20,2019-04-14,1,3,sD,0
20,2019-04-14,1,3,fL,1
20,2019-04-14,13,15,nR,7
20,2019-04-14,1,2,bBCA,1
20,2019-04-14,1,3,bBCA,0
20,2019-04-14,3,4,aO,0
20,2019-04-14,1,1,aO,7
20,2019-04-14,1,2,sD,14
20,2019-04-14,2,2,nR,21
21,2019-04-14,3,6,sD,0
21,2019-04-14,1,1,aO,1
21,2019-04-14,4,4,aO,0
21,2019-04-14,1,1,bST,0
21,2019-04-14,3,3,nR,7
21,2019-04-14,2,10,bBCA,0
21,2019-04-14,1,1,bBCA,7
21,2019-04-14,1,2,sD,7
21,2019-04-14,1,1,nR,45
21,2019-04-14,4,7,nR,14
21,2019-04-14,4,10,fL,0
21,2019-04-14,4,8,aS,0
21,2019-04-14,2,2,bBCD,0
21,2019-04-14,1,1,bBCD,7
21,2019-04-14,1,1,fL,14
21,2019-04-14,1,1,aO,14
21,2019-04-14,1,1,aO,21
21,2019-04-14,1,1,fL,7
21,2019-04-14,9,9,nR,1
21,2019-04-14,12,14,nR,0
22,2019-04-14,2,2,bBCD,0
22,2019-04-14,3,17,fL,1
22,2019-04-14,2,2,bBCA,1
22,2019-04-14,2,4,sD,1
22,2019-04-14,4,4,nR,21
22,2019-04-14,2,6,aS,1
22,2019-04-14,4,4,nR,14
22,2019-04-14,13,16,nR,1
22,2019-04-14,4,7,bBCA,0
22,2019-04-14,1,1,nO,1
22,2019-04-14,2,12,aS,0
22,2019-04-14,8,9,nR,7
22,2019-04-14,1,1,bST,0
22,2019-04-14,1,8,sD,0
22,2019-04-14,1,1,nO,0
22,2019-04-14,4,4,aO,0
22,2019-04-14,3,3,aO,1
22,2019-04-14,8,10,nR,0
22,2019-04-14,3,12,fL,0
22,2019-04-14,1,1,bBCD,1
23,2019-04-14,1,1,bST,0
23,2019-04-14,1,2,fL,1
23,2019-04-14,1,1,sD,45
23,2019-04-14,4,4,nR,21
23,2019-04-14,3,13,aS,0
23,2019-04-14,4,6,bBCD,0
23,2019-04-14,1,1,bBCA,45
23,2019-04-14,4,8,sD,0
23,2019-04-14,13,16,nR,0
23,2019-04-14,1,4,bBCA,1
23,2019-04-14,1,2,fL,45
23,2019-04-14,8,10,nR,1
23,2019-04-14,1,1,bBCD,1
23,2019-04-14,1,1,nO,0
23,2019-04-14,2,2,nR,14
23,2019-04-14,9,11,aO,0
23,2019-04-14,5,11,bBCA,0
23,2019-04-14,1,3,nR,45
23,2019-04-14,6,7,nR,7
23,2019-04-14,1,2,fL,21
23,2019-04-14,7,31,fL,0
23,2019-04-14,3,3,aO,1
23,2019-04-14,1,2,aS,45
23,2019-04-14,1,1,aS,21
0,2019-04-15,9,33,fL,1
0,2019-04-15,10,21,sD,0
0,2019-04-15,18,22,aO,0
0,2019-04-15,10,10,aO,1
0,2019-04-15,1,1,bBCD,14
0,2019-04-15,1,7,sD,14
0,2019-04-15,1,4,nR,45
0,2019-04-15,1,1,bST,1
0,2019-04-15,1,1,aO,90
0,2019-04-15,14,22,bBCA,0
0,2019-04-15,2,7,fL,14
0,2019-04-15,3,5,bST,0
0,2019-04-15,3,3,nR,21
0,2019-04-15,1,1,bST,14
0,2019-04-15,1,1,fL,90
0,2019-04-15,1,3,aS,7
0,2019-04-15,2,10,aS,14
0,2019-04-15,1,1,sD,7
0,2019-04-15,1,2,bBCA,14
0,2019-04-15,11,14,bBCD,0
0,2019-04-15,12,37,aS,0
0,2019-04-15,14,15,nR,1
0,2019-04-15,7,8,nR,14
0,2019-04-15,1,1,bBCA,7
0,2019-04-15,13,46,fL,0
0,2019-04-15,6,9,bBCA,1
0,2019-04-15,5,5,bBCD,1
0,2019-04-15,3,4,nR,0
0,2019-04-15,1,1,nO,1
0,2019-04-15,11,16,nR,7
0,2019-04-15,3,6,fL,7
0,2019-04-15,1,1,bBCD,7
0,2019-04-15,6,23,aS,1
0,2019-04-15,6,27,sD,1
0,2019-04-15,2,3,aO,7
1,2019-04-15,9,9,bBCD,0
1,2019-04-15,11,16,nR,7
1,2019-04-15,1,1,sD,14
1,2019-04-15,1,1,nO,14
1,2019-04-15,13,33,aS,0
1,2019-04-15,9,51,fL,1
1,2019-04-15,10,18,bBCA,1
1,2019-04-15,4,9,fL,21
1,2019-04-15,3,3,aO,21
1,2019-04-15,1,1,aO,7
1,2019-04-15,13,14,nR,1
1,2019-04-15,8,9,nR,21
1,2019-04-15,3,3,bST,0
1,2019-04-15,1,1,bST,7
1,2019-04-15,2,2,bBCA,21
1,2019-04-15,2,2,aS,7
1,2019-04-15,2,2,sD,7
1,2019-04-15,16,31,fL,0
1,2019-04-15,8,27,sD,0
1,2019-04-15,4,6,nR,0
1,2019-04-15,9,11,aO,1
1,2019-04-15,1,1,aO,14
1,2019-04-15,1,4,bST,1
1,2019-04-15,7,31,aS,1
1,2019-04-15,2,3,fL,7
1,2019-04-15,9,11,bBCD,1
1,2019-04-15,1,5,fL,14
1,2019-04-15,1,1,nR,45
1,2019-04-15,27,28,aO,0
1,2019-04-15,2,2,bBCD,21
1,2019-04-15,3,4,aS,21
1,2019-04-15,6,8,nR,14
1,2019-04-15,13,36,bBCA,0
1,2019-04-15,6,40,sD,1
1,2019-04-15,1,2,aS,14
2,2019-04-15,13,65,sD,0
2,2019-04-15,10,17,bBCA,1
2,2019-04-15,21,35,bBCA,0
2,2019-04-15,4,4,aO,7
2,2019-04-15,3,15,aS,21
2,2019-04-15,2,3,bST,21
2,2019-04-15,68,72,nR,7
2,2019-04-15,1,1,bBCD,14
2,2019-04-15,6,7,aO,21
2,2019-04-15,53,55,nR,14
2,2019-04-15,5,5,nR,0
2,2019-04-15,9,29,aS,1
2,2019-04-15,67,69,nR,21
2,2019-04-15,2,2,nR,90
2,2019-04-15,15,60,aS,0
2,2019-04-15,5,13,fL,21
2,2019-04-15,47,50,nR,1
2,2019-04-15,13,15,aO,1
2,2019-04-15,1,1,nO,21
2,2019-04-15,11,45,fL,1
2,2019-04-15,2,3,bBCA,14
2,2019-04-15,1,1,sD,14
2,2019-04-15,1,1,bST,1
2,2019-04-15,1,1,nO,1
2,2019-04-15,2,3,fL,14
2,2019-04-15,3,4,bST,0
2,2019-04-15,25,31,aO,0
2,2019-04-15,2,2,aS,14
2,2019-04-15,11,11,nR,45
2,2019-04-15,5,8,fL,7
2,2019-04-15,23,92,fL,0
2,2019-04-15,3,3,bBCA,7
2,2019-04-15,3,7,bBCA,21
2,2019-04-15,3,3,nO,7
2,2019-04-15,18,25,bBCD,0
2,2019-04-15,1,1,aO,14
2,2019-04-15,3,4,bBCD,21
2,2019-04-15,2,19,sD,21
2,2019-04-15,5,23,sD,1
2,2019-04-15,10,13,bBCD,1
2,2019-04-15,3,3,bBCD,7
3,2019-04-15,3,4,bBCD,14
3,2019-04-15,4,12,aS,7
3,2019-04-15,5,13,sD,1
3,2019-04-15,2,3,aO,14
3,2019-04-15,9,27,fL,1
3,2019-04-15,5,17,sD,7
3,2019-04-15,3,7,sD,21
3,2019-04-15,1,5,sD,14
3,2019-04-15,15,33,aS,0
3,2019-04-15,2,2,nO,7
3,2019-04-15,7,9,nR,45
3,2019-04-15,1,7,aS,14
3,2019-04-15,3,6,fL,21
3,2019-04-15,5,11,aS,1
3,2019-04-15,26,30,nR,7
3,2019-04-15,25,29,nR,1
3,2019-04-15,2,2,bBCA,21
3,2019-04-15,4,4,aO,21
3,2019-04-15,13,15,aO,1
3,2019-04-15,3,4,bBCA,14
3,2019-04-15,2,3,bBCD,7
3,2019-04-15,2,2,nO,1
3,2019-04-15,22,47,fL,0
3,2019-04-15,23,40,bBCA,0
3,2019-04-15,4,8,bST,0
3,2019-04-15,3,6,bBCA,7
3,2019-04-15,6,8,aO,7
3,2019-04-15,2,5,fL,14
3,2019-04-15,3,9,aS,21
3,2019-04-15,11,27,sD,0
3,2019-04-15,12,12,nR,21
3,2019-04-15,7,10,bBCD,1
3,2019-04-15,6,20,fL,7
3,2019-04-15,1,2,bST,14
3,2019-04-15,2,4,bST,1
3,2019-04-15,16,17,nR,14
3,2019-04-15,9,17,bBCA,1
3,2019-04-15,2,2,bBCD,21
3,2019-04-15,15,18,bBCD,0
3,2019-04-15,34,39,aO,0
3,2019-04-15,22,84,nR,0
4,2019-04-15,8,10,aO,1
4,2019-04-15,2,3,aO,14
4,2019-04-15,4,25,aS,7
4,2019-04-15,8,8,aO,7
4,2019-04-15,3,6,fL,14
4,2019-04-15,8,27,aS,0
4,2019-04-15,7,9,bBCA,1
4,2019-04-15,3,4,nR,90
4,2019-04-15,3,3,nO,1
4,2019-04-15,4,21,sD,7
4,2019-04-15,8,24,fL,1
4,2019-04-15,3,4,bBCD,14
4,2019-04-15,3,19,sD,1
4,2019-04-15,61,67,nR,14
4,2019-04-15,57,77,nR,0
4,2019-04-15,16,31,bBCA,0
4,2019-04-15,2,9,bST,0
4,2019-04-15,2,3,sD,14
4,2019-04-15,17,45,fL,0
4,2019-04-15,1,1,bST,14
4,2019-04-15,1,1,bBCD,21
4,2019-04-15,9,12,nR,45
4,2019-04-15,7,7,bBCD,1
4,2019-04-15,125,158,nR,7
4,2019-04-15,2,3,fL,21
4,2019-04-15,3,3,bBCD,7
4,2019-04-15,3,7,bBCA,14
4,2019-04-15,74,84,nR,21
4,2019-04-15,10,44,sD,0
4,2019-04-15,1,1,nO,21
4,2019-04-15,4,15,aS,1
4,2019-04-15,13,15,bBCD,0
4,2019-04-15,3,3,aO,21
4,2019-04-15,6,11,fL,7
4,2019-04-15,2,2,bST,7
4,2019-04-15,20,26,aO,0
4,2019-04-15,2,2,nO,7
4,2019-04-15,139,176,nR,1
4,2019-04-15,1,2,bBCA,21
4,2019-04-15,3,4,bBCA,7
5,2019-04-15,1,1,nO,7
5,2019-04-15,37,42,aO,0
5,2019-04-15,7,7,bBCD,1
5,2019-04-15,2,4,sD,21
5,2019-04-15,58,64,nR,1
5,2019-04-15,1,2,bBCA,14
5,2019-04-15,8,13,bST,0
5,2019-04-15,3,5,bBCA,7
5,2019-04-15,31,87,fL,0
5,2019-04-15,13,36,fL,1
5,2019-04-15,4,4,bBCD,21
5,2019-04-15,4,4,bBCA,21
5,2019-04-15,3,11,aS,7
5,2019-04-15,3,13,sD,7
5,2019-04-15,27,57,bBCA,0
5,2019-04-15,6,6,aO,21
5,2019-04-15,8,8,aO,7
5,2019-04-15,3,3,nO,1
5,2019-04-15,31,58,nR,0
5,2019-04-15,7,10,fL,7
5,2019-04-15,2,2,bBCD,7
5,2019-04-15,53,61,nR,7
5,2019-04-15,28,41,nR,21
5,2019-04-15,14,60,sD,0
5,2019-04-15,14,15,aO,1
5,2019-04-15,2,2,aO,14
5,2019-04-15,2,2,nO,14
5,2019-04-15,3,6,bST,1
5,2019-04-15,3,3,nR,45
5,2019-04-15,6,20,aS,1
5,2019-04-15,18,21,bBCD,0
5,2019-04-15,6,22,sD,1
5,2019-04-15,20,59,aS,0
5,2019-04-15,1,1,nO,0
5,2019-04-15,1,2,fL,14
5,2019-04-15,25,31,nR,14
5,2019-04-15,1,1,bBCD,14
5,2019-04-15,5,10,fL,21
5,2019-04-15,4,6,aS,21
5,2019-04-15,12,29,bBCA,1
5,2019-04-15,1,1,nO,21
6,2019-04-15,142,208,nR,7
6,2019-04-15,4,25,sD,7
6,2019-04-15,7,23,aS,7
6,2019-04-15,1,1,aO,45
6,2019-04-15,5,11,bBCA,7
6,2019-04-15,1,1,aO,14
6,2019-04-15,2,2,bBCD,21
6,2019-04-15,85,138,nR,21
6,2019-04-15,1,1,nO,45
6,2019-04-15,1,1,cFE,0
6,2019-04-15,1,1,bBCD,90
6,2019-04-15,1,1,bBCD,45
6,2019-04-15,24,31,bBCD,0
6,2019-04-15,6,6,nO,1
6,2019-04-15,6,37,sD,1
6,2019-04-15,1,1,nO,21
6,2019-04-15,2,2,bST,1
6,2019-04-15,22,54,sD,0
6,2019-04-15,12,28,fL,7
6,2019-04-15,1,1,fL,90
6,2019-04-15,1,1,aO,90
6,2019-04-15,11,15,aO,1
6,2019-04-15,14,44,fL,1
6,2019-04-15,4,5,bBCD,7
6,2019-04-15,154,228,nR,1
6,2019-04-15,1,1,bBCA,90
6,2019-04-15,2,2,nO,7
6,2019-04-15,2,2,nO,0
6,2019-04-15,35,59,bBCA,0
6,2019-04-15,9,9,aO,7
6,2019-04-15,9,12,bBCD,1
6,2019-04-15,1,1,aS,45
6,2019-04-15,1,2,bST,7
6,2019-04-15,14,40,bBCA,1
6,2019-04-15,6,33,sD,21
6,2019-04-15,6,8,aO,21
6,2019-04-15,4,28,aS,21
6,2019-04-15,3,3,bST,21
6,2019-04-15,6,8,bST,0
6,2019-04-15,21,49,aS,0
6,2019-04-15,7,26,fL,21
6,2019-04-15,20,35,nR,45
6,2019-04-15,2,4,fL,45
6,2019-04-15,69,157,nR,0
6,2019-04-15,1,1,bBCA,45
6,2019-04-15,89,133,nR,14
6,2019-04-15,4,5,bBCA,21
6,2019-04-15,9,41,aS,1
6,2019-04-15,45,53,aO,0
6,2019-04-15,37,98,fL,0
7,2019-04-15,1,4,aS,21
7,2019-04-15,6,7,bST,1
7,2019-04-15,85,174,nR,21
7,2019-04-15,15,17,aO,7
7,2019-04-15,5,6,nO,7
7,2019-04-15,27,32,aO,0
7,2019-04-15,18,23,aO,1
7,2019-04-15,12,21,bBCA,1
7,2019-04-15,3,4,aS,14
7,2019-04-15,189,371,nR,1
7,2019-04-15,5,5,aO,21
7,2019-04-15,87,171,nR,14
7,2019-04-15,2,11,sD,21
7,2019-04-15,7,37,sD,7
7,2019-04-15,15,45,sD,0
7,2019-04-15,4,15,fL,21
7,2019-04-15,2,2,nO,0
7,2019-04-15,12,49,aS,1
7,2019-04-15,2,3,bBCA,14
7,2019-04-15,11,28,aS,7
7,2019-04-15,5,8,bST,7
7,2019-04-15,153,294,nR,7
7,2019-04-15,3,3,nO,14
7,2019-04-15,1,1,aO,45
7,2019-04-15,13,20,bBCA,7
7,2019-04-15,1,1,bST,21
7,2019-04-15,13,16,bBCD,7
7,2019-04-15,1,1,bBCD,14
7,2019-04-15,2,2,bBCD,45
7,2019-04-15,2,2,nO,21
7,2019-04-15,11,14,bBCD,1
7,2019-04-15,1,2,bST,45
7,2019-04-15,20,62,fL,1
7,2019-04-15,16,53,aS,0
7,2019-04-15,2,5,fL,45
7,2019-04-15,4,4,bBCD,21
7,2019-04-15,3,3,aO,14
7,2019-04-15,18,23,bBCA,0
7,2019-04-15,14,16,nO,1
7,2019-04-15,16,41,fL,7
7,2019-04-15,10,45,sD,1
7,2019-04-15,4,4,bBCA,21
7,2019-04-15,2,2,bBCA,45
7,2019-04-15,12,13,bBCD,0
7,2019-04-15,2,6,aS,45
7,2019-04-15,83,173,nR,0
7,2019-04-15,2,5,sD,45
7,2019-04-15,5,9,fL,14
7,2019-04-15,17,31,nR,45
7,2019-04-15,24,55,fL,0
7,2019-04-15,6,11,bST,0
8,2019-04-15,12,16,bBCD,1
8,2019-04-15,5,19,sD,7
8,2019-04-15,22,63,aS,0
8,2019-04-15,25,47,bBCA,0
8,2019-04-15,86,196,nR,0
8,2019-04-15,13,22,bBCA,1
8,2019-04-15,36,73,fL,0
8,2019-04-15,74,132,nR,21
8,2019-04-15,46,48,aO,0
8,2019-04-15,3,4,bST,1
8,2019-04-15,1,1,aO,90
8,2019-04-15,10,36,sD,1
8,2019-04-15,4,4,nO,7
8,2019-04-15,10,12,aO,7
8,2019-04-15,2,3,sD,14
8,2019-04-15,11,17,bST,0
8,2019-04-15,3,8,fL,14
8,2019-04-15,15,22,nR,45
8,2019-04-15,4,4,bBCD,14
8,2019-04-15,1,2,bST,21
8,2019-04-15,2,3,aS,14
8,2019-04-15,4,6,bBCA,14
8,2019-04-15,2,2,nO,21
8,2019-04-15,1,1,bST,14
8,2019-04-15,19,23,aO,1
8,2019-04-15,9,31,aS,1
8,2019-04-15,3,6,aS,7
8,2019-04-15,6,6,aO,14
8,2019-04-15,4,4,nO,14
8,2019-04-15,3,4,bBCA,21
8,2019-04-15,4,13,fL,21
8,2019-04-15,5,9,bBCA,7
8,2019-04-15,3,3,bBCD,21
8,2019-04-15,3,7,aS,21
8,2019-04-15,6,7,aO,21
8,2019-04-15,3,4,bBCD,7
8,2019-04-15,1,2,nR,90
8,2019-04-15,7,8,nO,1
8,2019-04-15,6,7,nO,0
8,2019-04-15,3,3,sD,21
8,2019-04-15,139,244,nR,7
8,2019-04-15,1,2,bST,7
8,2019-04-15,16,51,fL,1
8,2019-04-15,18,62,sD,0
8,2019-04-15,20,20,bBCD,0
8,2019-04-15,156,278,nR,1
8,2019-04-15,7,33,fL,7
8,2019-04-15,78,144,nR,14
9,2019-04-15,29,110,sD,0
9,2019-04-15,4,4,bBCD,7
9,2019-04-15,5,11,sD,1
9,2019-04-15,71,114,nR,14
9,2019-04-15,11,18,bBCA,1
9,2019-04-15,46,132,fL,0
9,2019-04-15,81,135,nR,0
9,2019-04-15,4,4,bBCA,7
9,2019-04-15,47,62,aO,0
9,2019-04-15,10,12,bBCD,1
9,2019-04-15,2,2,bST,7
9,2019-04-15,134,205,nR,7
9,2019-04-15,26,29,bBCD,0
9,2019-04-15,4,6,aO,14
9,2019-04-15,75,120,nR,21
9,2019-04-15,1,2,fL,21
9,2019-04-15,29,128,aS,0
9,2019-04-15,9,17,fL,7
9,2019-04-15,3,3,nO,7
9,2019-04-15,6,10,aS,1
9,2019-04-15,18,27,nR,45
9,2019-04-15,2,2,sD,21
9,2019-04-15,2,4,bBCA,14
9,2019-04-15,2,2,bST,1
9,2019-04-15,29,49,bBCA,0
9,2019-04-15,15,21,bST,0
9,2019-04-15,1,1,sD,14
9,2019-04-15,11,12,aO,7
9,2019-04-15,8,19,aS,7
9,2019-04-15,18,22,aO,1
9,2019-04-15,4,5,nO,0
9,2019-04-15,5,11,sD,7
9,2019-04-15,1,1,bBCD,14
9,2019-04-15,15,38,fL,1
9,2019-04-15,2,3,nO,14
9,2019-04-15,148,230,nR,1
9,2019-04-15,1,1,fL,14
9,2019-04-15,9,9,nO,1
9,2019-04-15,1,1,aS,21
9,2019-04-15,1,1,nR,90
9,2019-04-15,1,1,aO,21
10,2019-04-15,5,5,bBCD,7
10,2019-04-15,103,268,nR,21
10,2019-04-15,16,70,sD,0
10,2019-04-15,1,3,cFE,0
10,2019-04-15,5,10,bBCA,14
10,2019-04-15,6,7,bBCA,7
10,2019-04-15,17,60,aS,0
10,2019-04-15,1,4,nR,90
10,2019-04-15,2,5,bST,21
10,2019-04-15,7,24,aS,7
10,2019-04-15,33,51,aO,0
10,2019-04-15,5,6,bST,1
10,2019-04-15,3,3,nO,14
10,2019-04-15,99,240,nR,0
10,2019-04-15,21,41,bBCA,0
10,2019-04-15,1,2,nO,7
10,2019-04-15,5,6,aO,14
10,2019-04-15,190,468,nR,1
10,2019-04-15,9,9,nO,0
10,2019-04-15,3,8,sD,21
10,2019-04-15,1,1,bST,14
10,2019-04-15,2,10,aS,14
10,2019-04-15,7,8,aO,7
10,2019-04-15,168,405,nR,7
10,2019-04-15,8,28,fL,7
10,2019-04-15,4,6,nO,21
10,2019-04-15,19,25,bBCD,0
10,2019-04-15,104,255,nR,14
10,2019-04-15,4,17,aS,21
10,2019-04-15,3,5,bBCD,21
10,2019-04-15,3,5,aO,21
10,2019-04-15,6,9,bST,0
10,2019-04-15,5,7,bST,7
10,2019-04-15,15,23,bBCD,1
10,2019-04-15,3,3,bBCD,14
10,2019-04-15,8,13,nO,1
10,2019-04-15,16,36,bBCA,1
10,2019-04-15,21,55,nR,45
10,2019-04-15,7,26,sD,7
10,2019-04-15,3,6,bBCA,21
10,2019-04-15,5,19,fL,21
10,2019-04-15,20,29,aO,1
10,2019-04-15,11,27,aS,1
10,2019-04-15,4,10,fL,14
10,2019-04-15,1,10,sD,14
10,2019-04-15,8,31,sD,1
10,2019-04-15,22,65,fL,1
10,2019-04-15,25,53,fL,0
11,2019-04-15,15,45,sD,0
11,2019-04-15,9,11,aO,7
11,2019-04-15,9,18,bBCA,1
11,2019-04-15,11,35,fL,1
11,2019-04-15,1,1,nO,0
11,2019-04-15,4,9,aS,7
11,2019-04-15,3,3,nO,1
11,2019-04-15,1,1,bST,7
11,2019-04-15,2,2,nO,14
11,2019-04-15,78,102,nR,7
11,2019-04-15,1,1,aO,45
11,2019-04-15,18,51,aS,0
11,2019-04-15,5,6,nO,7
11,2019-04-15,7,13,fL,7
11,2019-04-15,2,5,bBCA,14
11,2019-04-15,2,8,bST,1
11,2019-04-15,48,65,nR,21
11,2019-04-15,69,93,nR,14
11,2019-04-15,5,5,aO,14
11,2019-04-15,5,8,bBCA,7
11,2019-04-15,27,73,fL,0
11,2019-04-15,6,12,aS,1
11,2019-04-15,1,1,aS,14
11,2019-04-15,6,10,sD,1
11,2019-04-15,1,1,nO,21
11,2019-04-15,2,5,fL,14
11,2019-04-15,2,2,fL,21
11,2019-04-15,13,21,nR,45
11,2019-04-15,2,2,bBCA,21
11,2019-04-15,1,1,aO,21
11,2019-04-15,17,21,aO,1
11,2019-04-15,5,7,bBCD,7
11,2019-04-15,51,94,nR,0
11,2019-04-15,26,60,bBCA,0
11,2019-04-15,3,4,sD,7
11,2019-04-15,8,11,bBCD,1
11,2019-04-15,15,18,bBCD,0
11,2019-04-15,36,40,aO,0
11,2019-04-15,1,1,bBCD,14
11,2019-04-15,1,1,sD,14
11,2019-04-15,7,12,bST,0
11,2019-04-15,2,2,bBCD,21
11,2019-04-15,97,139,nR,1
12,2019-04-15,1,1,bST,7
12,2019-04-15,46,57,aO,0
12,2019-04-15,2,4,fL,21
12,2019-04-15,33,108,fL,0
12,2019-04-15,2,4,aS,7
12,2019-04-15,32,69,bBCA,0
12,2019-04-15,9,15,bST,0
12,2019-04-15,5,6,bBCD,7
12,2019-04-15,55,69,nR,7
12,2019-04-15,6,26,sD,1
12,2019-04-15,2,2,bBCD,14
12,2019-04-15,5,27,fL,7
12,2019-04-15,1,2,nR,90
12,2019-04-15,1,1,nO,0
12,2019-04-15,4,6,bST,1
12,2019-04-15,2,2,aO,14
12,2019-04-15,8,31,aS,1
12,2019-04-15,2,2,bBCA,14
12,2019-04-15,39,67,nR,21
12,2019-04-15,12,17,nR,45
12,2019-04-15,1,1,aS,14
12,2019-04-15,2,3,bBCD,21
12,2019-04-15,1,2,nO,7
12,2019-04-15,2,2,nO,1
12,2019-04-15,9,11,bBCA,1
12,2019-04-15,2,3,nO,21
12,2019-04-15,25,101,sD,0
12,2019-04-15,38,67,nR,14
12,2019-04-15,23,89,aS,0
12,2019-04-15,1,4,fL,45
12,2019-04-15,9,9,aO,1
12,2019-04-15,20,30,bBCD,0
12,2019-04-15,41,52,nR,0
12,2019-04-15,2,3,bBCA,21
12,2019-04-15,78,96,nR,1
12,2019-04-15,6,6,bBCD,1
12,2019-04-15,1,1,aO,45
12,2019-04-15,2,4,aO,21
12,2019-04-15,11,24,fL,1
12,2019-04-15,1,1,sD,7
12,2019-04-15,2,4,fL,14
12,2019-04-15,5,7,aO,7
12,2019-04-15,5,8,bBCA,7
13,2019-04-15,9,11,bBCA,1
13,2019-04-15,15,16,aO,1
13,2019-04-15,1,16,sD,45
13,2019-04-15,180,307,nR,1
13,2019-04-15,2,2,nO,21
13,2019-04-15,1,1,sD,1
13,2019-04-15,5,9,aS,7
13,2019-04-15,21,82,aS,0
13,2019-04-15,45,52,aO,0
13,2019-04-15,33,56,bBCA,0
13,2019-04-15,3,4,nO,14
13,2019-04-15,4,4,nO,1
13,2019-04-15,3,3,nR,90
13,2019-04-15,6,8,bBCA,7
13,2019-04-15,1,1,bBCD,21
13,2019-04-15,1,1,bBCA,21
13,2019-04-15,3,5,nO,7
13,2019-04-15,1,4,fL,45
13,2019-04-15,22,26,bBCD,0
13,2019-04-15,3,4,nO,0
13,2019-04-15,1,2,fL,90
13,2019-04-15,19,37,nR,45
13,2019-04-15,4,21,fL,21
13,2019-04-15,2,2,bST,1
13,2019-04-15,3,4,aO,14
13,2019-04-15,2,2,nO,90
13,2019-04-15,7,20,fL,7
13,2019-04-15,7,8,bBCD,1
13,2019-04-15,2,7,aS,14
13,2019-04-15,1,2,bST,7
13,2019-04-15,159,297,nR,7
13,2019-04-15,32,77,fL,0
13,2019-04-15,2,4,bBCD,14
13,2019-04-15,7,14,bST,0
13,2019-04-15,90,163,nR,21
13,2019-04-15,1,1,bST,45
13,2019-04-15,3,3,aO,21
13,2019-04-15,6,7,bBCD,7
13,2019-04-15,1,1,bBCA,90
13,2019-04-15,1,1,bBCD,90
13,2019-04-15,21,88,sD,0
13,2019-04-15,2,9,sD,21
13,2019-04-15,107,198,nR,14
13,2019-04-15,3,10,fL,14
13,2019-04-15,2,7,sD,14
13,2019-04-15,148,225,nR,0
13,2019-04-15,2,4,bBCA,14
13,2019-04-15,2,2,aO,90
13,2019-04-15,9,15,aS,1
13,2019-04-15,12,33,fL,1
13,2019-04-15,1,16,aS,45
13,2019-04-15,1,2,bST,21
13,2019-04-15,7,11,aO,7
13,2019-04-15,1,3,aS,21
13,2019-04-15,5,20,sD,7
14,2019-04-15,1,1,bST,21
14,2019-04-15,6,7,nO,0
14,2019-04-15,11,20,bBCA,1
14,2019-04-15,4,4,bBCD,21
14,2019-04-15,5,8,bBCA,21
14,2019-04-15,5,7,aO,14
14,2019-04-15,3,5,nR,90
14,2019-04-15,6,6,nO,7
14,2019-04-15,16,66,fL,1
14,2019-04-15,7,10,bBCA,7
14,2019-04-15,16,22,nR,45
14,2019-04-15,99,127,nR,1
14,2019-04-15,3,4,bBCD,45
14,2019-04-15,50,102,bBCA,0
14,2019-04-15,1,1,aO,90
14,2019-04-15,1,1,bST,7
14,2019-04-15,66,85,nR,21
14,2019-04-15,2,2,nO,21
14,2019-04-15,1,1,sD,14
14,2019-04-15,2,5,aS,21
14,2019-04-15,2,5,aS,14
14,2019-04-15,2,2,bBCD,14
14,2019-04-15,5,20,aS,7
14,2019-04-15,3,6,bBCA,45
14,2019-04-15,9,12,bST,0
14,2019-04-15,3,3,nO,14
14,2019-04-15,1,1,bST,14
14,2019-04-15,2,2,bBCA,14
14,2019-04-15,101,136,nR,7
14,2019-04-15,10,32,aS,1
14,2019-04-15,3,18,sD,7
14,2019-04-15,1,2,sD,45
14,2019-04-15,12,43,sD,1
14,2019-04-15,64,160,nR,0
14,2019-04-15,64,80,aO,0
14,2019-04-15,3,3,aO,45
14,2019-04-15,18,25,aO,1
14,2019-04-15,9,11,aO,7
14,2019-04-15,33,102,sD,0
14,2019-04-15,10,22,fL,7
14,2019-04-15,3,18,fL,45
14,2019-04-15,5,5,bST,1
14,2019-04-15,1,2,fL,90
14,2019-04-15,34,110,aS,0
14,2019-04-15,54,163,fL,0
14,2019-04-15,3,10,sD,21
14,2019-04-15,78,95,nR,14
14,2019-04-15,6,6,aO,21
14,2019-04-15,1,1,nO,45
14,2019-04-15,6,7,nO,1
14,2019-04-15,7,10,bBCD,7
14,2019-04-15,34,43,bBCD,0
14,2019-04-15,5,11,fL,21
14,2019-04-15,9,12,bBCD,1
14,2019-04-15,2,12,fL,14
14,2019-04-15,1,5,aS,45
15,2019-04-15,41,47,bBCD,0
